Stage,Experiment,Beaker,BeakerID,Population,MatePair,Treatment,Urban,Photo_Label,PhotoID,Horizontal(mm),,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0080,90,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0081,91,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0082,92,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0083,93,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0084,94,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0085,95,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0086,96,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0087,97,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0088,98,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0088,99,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0089,100,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0090,101,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0091,102,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0092,103,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0093,104,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0094,105,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0095,106,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0095,107,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B5,Exp2_B5,Twp,P7,C,,blast_exp2_b5-0097,67,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0002,1,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0003,2,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0004,3,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0008,7,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0009,8,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0010,9,0.077,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0011,10,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0013,11,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0014,12,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0015,13,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0016,14,0.079,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0017,15,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0019,17,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0022,20,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0023,21,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0024,22,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0025,23,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0026,24,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0027,25,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0028,26,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0029,27,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0030,28,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0031,29,0.095,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0032,30,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0033,31,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0034,32,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0035,33,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0036,34,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0037,35,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0039,37,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0041,39,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0042,40,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0043,41,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0044,42,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0045,43,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0046,44,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0047,46,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0047,47,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0049,50,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0051,52,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0052,53,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0053,54,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0055,57,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0056,58,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0057,59,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0058,60,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0059,61,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B6,Exp2_B6,Wh,P8,C,,blast_exp2_b6-0062,64,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0002,1,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0003,2,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0004,3,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0005,4,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0006,5,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0007,7,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0008,8,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0009,9,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0010,10,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0011,11,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0012,12,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0013,13,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0014,14,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0015,15,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0016,16,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0016,17,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0017,18,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0018,19,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0019,20,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0020,21,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0021,22,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0022,23,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0023,24,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0024,25,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0025,26,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0026,27,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0027,28,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0028,29,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0030,31,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0031,32,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0032,33,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0033,34,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0033,35,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0034,36,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0035,37,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0036,38,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0037,40,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0038,41,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0039,42,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0040,43,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0041,44,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0041,45,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0041,46,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0041,47,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0042,48,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0043,49,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0044,50,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0046,53,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0047,54,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0048,55,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0049,56,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0050,58,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0051,59,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0052,60,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0053,61,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0054,62,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0055,63,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0056,64,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0057,65,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0057,66,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0058,67,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0059,68,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0060,69,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0060,70,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0061,71,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0062,72,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0063,73,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0064,74,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0065,75,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0066,76,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0067,77,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0068,78,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0069,79,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0070,80,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0070,81,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0071,82,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0072,83,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0072,84,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0073,85,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0074,86,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0075,88,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0076,89,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0077,90,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0078,91,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0080,93,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0080,94,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0081,95,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0082,96,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0083,97,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0084,98,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B7,Exp2_B7,Trp,P7,NP,,blast_exp2_b7-0086,100,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0002,1,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0004,3,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0005,4,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0006,5,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0007,6,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0007,7,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0010,9,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0011,10,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0012,11,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0012,12,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0013,13,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0014,14,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0015,15,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0017,17,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0019,19,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0022,22,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0023,23,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0025,25,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0026,26,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0027,27,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0028,28,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0029,29,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0030,30,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0032,32,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0033,33,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0034,34,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0036,36,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0038,38,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0039,39,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B8,Exp2_B8,Twp,P5,C,,blast_exp2_b8-0043,42,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0002,1,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0004,3,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0005,4,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0008,8,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0009,9,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0010,10,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0011,11,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0012,12,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0014,14,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0016,16,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0017,17,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0018,18,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0019,19,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0021,21,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B9,Exp2_B9,Wh,P8,NP,,blast_exp2_b9-0023,23,0.083,,,,,,,,,,,,,,,,,,
